event_id,timestamp_utc,institution_id,transaction_id,fraud_score,prediction,flagged,threshold,status
7eb8d0a0350e8f0b,2026-09-14T18:52:11.908048+00:00,INSTITUTION_A,txn_165084,0.052991,licit,False,0.5,CLEAR
862107b0e87cd683,2026-09-14T18:52:11.908068+00:00,INSTITUTION_A,txn_165086,0.187437,licit,False,0.5,CLEAR
1f539c196ec09317,2026-09-14T18:52:11.908085+00:00,INSTITUTION_A,txn_165088,0.02871,licit,False,0.5,CLEAR
163bdf886e8ac9a9,2026-09-14T18:52:11.908102+00:00,INSTITUTION_A,txn_165092,0.001179,licit,False,0.5,CLEAR
7c4f00ad7f67abdb,2026-09-14T18:52:11.908121+00:00,INSTITUTION_A,txn_165099,0.470894,licit,False,0.5,CLEAR
e3b91e154f3ffb81,2026-09-14T18:52:11.908142+00:00,INSTITUTION_A,txn_165101,0.214064,licit,False,0.5,CLEAR
83ae25e7be40c112,2026-09-14T18:52:11.908164+00:00,INSTITUTION_A,txn_165106,0.38044,licit,False,0.5,CLEAR
7aed5846435086db,2026-09-14T18:52:11.908185+00:00,INSTITUTION_A,txn_165128,0.201483,licit,False,0.5,CLEAR
5c218f001f78d054,2026-09-14T19:08:28.492803+00:00,INSTITUTION_A,txn_164685,0.449224,licit,False,0.5,CLEAR
9294bb2c209a05f3,2026-09-14T19:08:28.493008+00:00,INSTITUTION_A,txn_164691,0.003361,licit,False,0.5,CLEAR
bb27ac78e4c882b0,2026-09-14T19:08:28.493082+00:00,INSTITUTION_A,txn_164696,7e-06,licit,False,0.5,CLEAR
2e11c99ec8a2fc46,2026-09-14T19:08:28.493114+00:00,INSTITUTION_A,txn_164698,0.048199,licit,False,0.5,CLEAR
5efe4b90333597e0,2026-09-14T19:08:28.493139+00:00,INSTITUTION_A,txn_164699,0.262237,licit,False,0.5,CLEAR
0f9c9f2eced18268,2026-09-14T19:08:28.493163+00:00,INSTITUTION_A,txn_164701,0.408565,licit,False,0.5,CLEAR
c369d08e374824f9,2026-09-14T19:08:28.493184+00:00,INSTITUTION_A,txn_164702,0.128075,licit,False,0.5,CLEAR
47cf63b954bc7090,2026-09-14T19:08:28.493211+00:00,INSTITUTION_A,txn_164708,0.360142,licit,False,0.5,CLEAR
88dd6fde8ea90571,2026-09-14T19:08:28.493232+00:00,INSTITUTION_A,txn_164710,0.398616,licit,False,0.5,CLEAR
b915b7b129eef965,2026-09-14T19:08:28.493252+00:00,INSTITUTION_A,txn_164717,0.008794,licit,False,0.5,CLEAR
902cde6248dd15f9,2026-09-14T19:08:28.493273+00:00,INSTITUTION_A,txn_164731,0.350005,licit,False,0.5,CLEAR
d22cfefce661ec3d,2026-09-14T19:08:28.493293+00:00,INSTITUTION_A,txn_164732,0.028545,licit,False,0.5,CLEAR
d9aabfd443eda735,2026-09-14T19:08:28.493313+00:00,INSTITUTION_A,txn_164736,0.070825,licit,False,0.5,CLEAR
31371758df44787d,2026-09-14T19:08:28.493349+00:00,INSTITUTION_A,txn_164746,0.048065,licit,False,0.5,CLEAR
fcbb4956cfac54b6,2026-09-14T19:08:28.493370+00:00,INSTITUTION_A,txn_164753,0.099203,licit,False,0.5,CLEAR
5108cd0215960837,2026-09-14T19:08:28.493389+00:00,INSTITUTION_A,txn_164763,0.092049,licit,False,0.5,CLEAR
7eecd1528fb57cbc,2026-09-14T19:08:28.493409+00:00,INSTITUTION_A,txn_164765,0.267173,licit,False,0.5,CLEAR
c28d3e4a4c848dff,2026-09-14T19:08:28.493429+00:00,INSTITUTION_A,txn_164767,0.189411,licit,False,0.5,CLEAR
f69af9c6d7a82249,2026-09-14T19:08:28.493452+00:00,INSTITUTION_A,txn_164773,0.687504,illicit,True,0.5,ALERT_RAISED
52c976869c94ac8c,2026-09-14T19:08:28.493474+00:00,INSTITUTION_A,txn_164774,0.704245,illicit,True,0.5,ALERT_RAISED
09573795df75159b,2026-09-14T19:08:28.493521+00:00,INSTITUTION_A,txn_164775,0.368706,licit,False,0.5,CLEAR
2dba92b00d93274b,2026-09-14T19:08:28.493556+00:00,INSTITUTION_A,txn_164776,0.575845,illicit,True,0.5,ALERT_RAISED
cec6a122f557223d,2026-09-14T19:08:28.493584+00:00,INSTITUTION_A,txn_164778,0.369899,licit,False,0.5,CLEAR
3a13296257df1217,2026-09-14T19:08:28.493612+00:00,INSTITUTION_A,txn_164782,0.257866,licit,False,0.5,CLEAR
382099d0bbd4ef9e,2026-09-14T19:08:28.493633+00:00,INSTITUTION_A,txn_164800,0.705452,illicit,True,0.5,ALERT_RAISED
0f1c6e15baee9eaa,2026-09-14T19:08:28.493660+00:00,INSTITUTION_A,txn_164802,0.004541,licit,False,0.5,CLEAR
a4195eaa64f5fce9,2026-09-14T19:08:28.493681+00:00,INSTITUTION_A,txn_164803,0.001867,licit,False,0.5,CLEAR
84e1bb02a5c9a033,2026-09-14T19:08:28.493701+00:00,INSTITUTION_A,txn_164804,0.00926,licit,False,0.5,CLEAR
694e987e7a919958,2026-09-14T19:08:28.493720+00:00,INSTITUTION_A,txn_164805,0.308732,licit,False,0.5,CLEAR
81c246582305aaff,2026-09-14T19:08:28.493739+00:00,INSTITUTION_A,txn_164806,0.228499,licit,False,0.5,CLEAR
5055fb0031fd2fa2,2026-09-14T19:08:28.493758+00:00,INSTITUTION_A,txn_164809,0.006991,licit,False,0.5,CLEAR
6436c28c4a707c34,2026-09-14T19:08:28.493777+00:00,INSTITUTION_A,txn_164811,0.002278,licit,False,0.5,CLEAR
6848726ea8f652de,2026-09-14T19:08:28.493800+00:00,INSTITUTION_A,txn_164813,0.517218,illicit,True,0.5,ALERT_RAISED
a2cbc855e5816253,2026-09-14T19:08:28.493836+00:00,INSTITUTION_A,txn_164818,0.193076,licit,False,0.5,CLEAR
99f0f8b29e1d6c18,2026-09-14T19:08:28.493855+00:00,INSTITUTION_A,txn_164825,0.274398,licit,False,0.5,CLEAR
448065ee0278c209,2026-09-14T19:08:28.493874+00:00,INSTITUTION_A,txn_164826,0.250375,licit,False,0.5,CLEAR
face4821d688ecb1,2026-09-14T19:08:28.493897+00:00,INSTITUTION_A,txn_164830,0.069419,licit,False,0.5,CLEAR
b411272f66f7985a,2026-09-14T19:08:28.493921+00:00,INSTITUTION_A,txn_164831,0.535996,illicit,True,0.5,ALERT_RAISED
0d4f3806af1c0c79,2026-09-14T19:08:28.493940+00:00,INSTITUTION_A,txn_164832,0.530959,illicit,True,0.5,ALERT_RAISED
a4a1204475b0874a,2026-09-14T19:08:28.493959+00:00,INSTITUTION_A,txn_164841,0.232032,licit,False,0.5,CLEAR
60d275f22e00f9d1,2026-09-14T19:08:28.493978+00:00,INSTITUTION_A,txn_164842,0.000544,licit,False,0.5,CLEAR
d7493539d88cf5bc,2026-09-14T19:08:28.494001+00:00,INSTITUTION_A,txn_164849,0.11929,licit,False,0.5,CLEAR
d41d38e8d1ef9ccb,2026-09-14T19:08:28.494041+00:00,INSTITUTION_A,txn_164850,0.385935,licit,False,0.5,CLEAR
a6d639b6a4f7db38,2026-09-14T19:08:28.494062+00:00,INSTITUTION_A,txn_164852,0.525164,illicit,True,0.5,ALERT_RAISED
e977986254f01515,2026-09-14T19:08:28.494080+00:00,INSTITUTION_A,txn_164861,1e-06,licit,False,0.5,CLEAR
997f8c1e51da2e9f,2026-09-14T19:08:28.494099+00:00,INSTITUTION_A,txn_164868,0.607677,illicit,True,0.5,ALERT_RAISED
9b2c0b8ecce9fa92,2026-09-14T19:08:28.494118+00:00,INSTITUTION_A,txn_164876,1.5e-05,licit,False,0.5,CLEAR
bf77a720d457137a,2026-09-14T19:08:28.494136+00:00,INSTITUTION_A,txn_164877,0.386325,licit,False,0.5,CLEAR
e1329f75a10d9c1b,2026-09-14T19:08:28.494155+00:00,INSTITUTION_A,txn_164883,0.11625,licit,False,0.5,CLEAR
870a20d3504fd562,2026-09-14T19:08:28.494174+00:00,INSTITUTION_A,txn_164884,0.059855,licit,False,0.5,CLEAR
67de07c8bf749679,2026-09-14T19:08:28.494198+00:00,INSTITUTION_A,txn_164886,7e-06,licit,False,0.5,CLEAR
88923d3819e5f86a,2026-09-14T19:08:28.494222+00:00,INSTITUTION_A,txn_164893,0.099582,licit,False,0.5,CLEAR
b73c7fc2f7296b22,2026-09-14T19:08:28.494252+00:00,INSTITUTION_A,txn_164894,0.002792,licit,False,0.5,CLEAR
abaf4b012fd251bd,2026-09-14T19:08:28.494274+00:00,INSTITUTION_A,txn_164896,0.098741,licit,False,0.5,CLEAR
c6123161a075e596,2026-09-14T19:08:28.494299+00:00,INSTITUTION_A,txn_164897,0.275533,licit,False,0.5,CLEAR
ad04df8add08db5c,2026-09-14T19:08:28.494318+00:00,INSTITUTION_A,txn_164898,0.180161,licit,False,0.5,CLEAR
76b5ba4ede4d50f5,2026-09-14T19:08:28.494472+00:00,INSTITUTION_A,txn_164903,0.002004,licit,False,0.5,CLEAR
7a4eb2276ec5b74a,2026-09-14T19:08:28.494546+00:00,INSTITUTION_A,txn_164904,0.091683,licit,False,0.5,CLEAR
221ca3b6d84bc269,2026-09-14T19:08:28.494577+00:00,INSTITUTION_A,txn_164907,0.047485,licit,False,0.5,CLEAR
4c8a308a3ccc6cba,2026-09-14T19:08:28.494600+00:00,INSTITUTION_A,txn_164908,0.049755,licit,False,0.5,CLEAR
a755b3ad2e3fd6a2,2026-09-14T19:08:28.494622+00:00,INSTITUTION_A,txn_164912,0.617996,illicit,True,0.5,ALERT_RAISED
5ecc68c8a9e29452,2026-09-14T19:08:28.494664+00:00,INSTITUTION_A,txn_164914,0.423104,licit,False,0.5,CLEAR
86a47ad6a6c2be84,2026-09-14T19:08:28.494686+00:00,INSTITUTION_A,txn_164927,0.617553,illicit,True,0.5,ALERT_RAISED
c4d399d6cc82ec41,2026-09-14T19:08:28.494721+00:00,INSTITUTION_A,txn_164929,0.146637,licit,False,0.5,CLEAR
10f7ae819059651f,2026-09-14T19:08:28.494744+00:00,INSTITUTION_A,txn_164930,0.007152,licit,False,0.5,CLEAR
d243b5883bd77232,2026-09-14T19:08:28.494766+00:00,INSTITUTION_A,txn_164942,0.59113,illicit,True,0.5,ALERT_RAISED
d824a9daac28dc77,2026-09-14T19:08:28.494790+00:00,INSTITUTION_A,txn_164943,0.18152,licit,False,0.5,CLEAR
d9e0effdd7e27635,2026-09-14T19:08:28.494815+00:00,INSTITUTION_A,txn_164944,0.185961,licit,False,0.5,CLEAR
7d67ccce90ae7fc7,2026-09-14T19:08:28.494834+00:00,INSTITUTION_A,txn_164960,0.236991,licit,False,0.5,CLEAR
51decfd88f227cd8,2026-09-14T19:08:28.494856+00:00,INSTITUTION_A,txn_164977,0.266601,licit,False,0.5,CLEAR
5976aefe206a740c,2026-09-14T19:08:28.494876+00:00,INSTITUTION_A,txn_164980,0.102725,licit,False,0.5,CLEAR
4aa3d363fdc53e6f,2026-09-14T19:08:28.494895+00:00,INSTITUTION_A,txn_164982,0.510685,illicit,True,0.5,ALERT_RAISED
f7cc292619a08fd7,2026-09-14T19:08:28.494930+00:00,INSTITUTION_A,txn_164984,0.209055,licit,False,0.5,CLEAR
e9bb115fa23ea8e7,2026-09-14T19:08:28.494950+00:00,INSTITUTION_A,txn_164993,0.020073,licit,False,0.5,CLEAR
1cd1315455362aa5,2026-09-14T19:08:28.494969+00:00,INSTITUTION_A,txn_165000,0.001262,licit,False,0.5,CLEAR
e7f5621d8a8f92fc,2026-09-14T19:08:28.494987+00:00,INSTITUTION_A,txn_165001,0.008822,licit,False,0.5,CLEAR
14f88ac51247a035,2026-09-14T19:08:28.495006+00:00,INSTITUTION_A,txn_165004,0.003538,licit,False,0.5,CLEAR
56d322d7e426d917,2026-09-14T19:08:28.495029+00:00,INSTITUTION_A,txn_165005,0.007886,licit,False,0.5,CLEAR
368a15e68deb0067,2026-09-14T19:08:28.495048+00:00,INSTITUTION_A,txn_165012,2e-06,licit,False,0.5,CLEAR
daece879f81d0de3,2026-09-14T19:08:28.495066+00:00,INSTITUTION_A,txn_165013,0.046252,licit,False,0.5,CLEAR
b3ee4d3ec2450ab0,2026-09-14T19:08:28.495085+00:00,INSTITUTION_A,txn_165016,0.072247,licit,False,0.5,CLEAR
efe4ed488420634f,2026-09-14T19:08:28.495103+00:00,INSTITUTION_A,txn_165017,0.476894,licit,False,0.5,CLEAR
6e5d4ab74a2a0017,2026-09-14T19:08:28.495122+00:00,INSTITUTION_A,txn_165030,2e-06,licit,False,0.5,CLEAR
622f925850b541c1,2026-09-14T19:08:28.495141+00:00,INSTITUTION_A,txn_165031,0.322014,licit,False,0.5,CLEAR
148cb5caabe82167,2026-09-14T19:08:28.495166+00:00,INSTITUTION_A,txn_165035,0.011726,licit,False,0.5,CLEAR
8d7b4d0cd00245a0,2026-09-14T19:08:28.495516+00:00,INSTITUTION_A,txn_165043,0.105494,licit,False,0.5,CLEAR
a0876abd7bea71fa,2026-09-14T19:08:28.495556+00:00,INSTITUTION_A,txn_165047,0.682884,illicit,True,0.5,ALERT_RAISED
7ca9ae461970688c,2026-09-14T19:08:28.495582+00:00,INSTITUTION_A,txn_165051,0.007764,licit,False,0.5,CLEAR
0e9c6a167f96ce2f,2026-09-14T19:08:28.495603+00:00,INSTITUTION_A,txn_165056,0.028282,licit,False,0.5,CLEAR
bbf965070eb690ac,2026-09-14T19:08:28.495622+00:00,INSTITUTION_A,txn_165057,3.3e-05,licit,False,0.5,CLEAR
0bafe4cc6ea8d10f,2026-09-14T19:08:28.495641+00:00,INSTITUTION_A,txn_165064,0.360498,licit,False,0.5,CLEAR
aa18a86296cd5346,2026-09-14T19:08:28.495682+00:00,INSTITUTION_A,txn_165078,0.594821,illicit,True,0.5,ALERT_RAISED
fb48dd6d9bd0b172,2026-09-14T19:08:28.495706+00:00,INSTITUTION_A,txn_165084,0.052991,licit,False,0.5,CLEAR
db4014715b55a160,2026-09-14T19:08:28.495729+00:00,INSTITUTION_A,txn_165086,0.187437,licit,False,0.5,CLEAR
748c1b17251ab37c,2026-09-14T19:08:28.495748+00:00,INSTITUTION_A,txn_165088,0.02871,licit,False,0.5,CLEAR
e239e5da300e6b77,2026-09-14T19:08:28.495782+00:00,INSTITUTION_A,txn_165092,0.001179,licit,False,0.5,CLEAR
ece029b918ea2d95,2026-09-14T19:08:28.495805+00:00,INSTITUTION_A,txn_165099,0.470894,licit,False,0.5,CLEAR
6914df850f76c106,2026-09-14T19:08:28.495823+00:00,INSTITUTION_A,txn_165101,0.214064,licit,False,0.5,CLEAR
ab42585a983178b1,2026-09-14T19:08:28.495842+00:00,INSTITUTION_A,txn_165106,0.38044,licit,False,0.5,CLEAR
30c5709aefcd0295,2026-09-14T19:08:28.495860+00:00,INSTITUTION_A,txn_165128,0.201483,licit,False,0.5,CLEAR
34da37e68f51a0e3,2026-09-14T19:10:14.453835+00:00,INSTITUTION_A,txn_164685,0.449224,licit,False,0.5,CLEAR
e5d563a230fe4122,2026-09-14T19:10:14.453920+00:00,INSTITUTION_A,txn_164691,0.003361,licit,False,0.5,CLEAR
4d6d11972fc90aeb,2026-09-14T19:10:14.453954+00:00,INSTITUTION_A,txn_164696,7e-06,licit,False,0.5,CLEAR
2109497f315fd8c5,2026-09-14T19:10:14.453983+00:00,INSTITUTION_A,txn_164698,0.048199,licit,False,0.5,CLEAR
23800ff95d3e5319,2026-09-14T19:10:14.454011+00:00,INSTITUTION_A,txn_164699,0.262237,licit,False,0.5,CLEAR
45b2ec1742a95157,2026-09-14T19:10:14.454033+00:00,INSTITUTION_A,txn_164701,0.408565,licit,False,0.5,CLEAR
9f09aaff1a253dbc,2026-09-14T19:10:14.454054+00:00,INSTITUTION_A,txn_164702,0.128075,licit,False,0.5,CLEAR
dce213ce1eaf62eb,2026-09-14T19:10:14.454074+00:00,INSTITUTION_A,txn_164708,0.360142,licit,False,0.5,CLEAR
9a0530972eecb49d,2026-09-14T19:10:14.454093+00:00,INSTITUTION_A,txn_164710,0.398616,licit,False,0.5,CLEAR
4b558dcda7e6f64c,2026-09-14T19:10:14.454113+00:00,INSTITUTION_A,txn_164717,0.008794,licit,False,0.5,CLEAR
0c21c9675d2c8efa,2026-09-14T19:10:14.454132+00:00,INSTITUTION_A,txn_164731,0.350005,licit,False,0.5,CLEAR
f7ddfc2e88887289,2026-09-14T19:10:14.454151+00:00,INSTITUTION_A,txn_164732,0.028545,licit,False,0.5,CLEAR
1b567ea9d990cd2a,2026-09-14T19:10:14.454186+00:00,INSTITUTION_A,txn_164736,0.070825,licit,False,0.5,CLEAR
49019d3d3061b4c6,2026-09-14T19:10:14.454212+00:00,INSTITUTION_A,txn_164746,0.048065,licit,False,0.5,CLEAR
67790feb58ea2c80,2026-09-14T19:10:14.454232+00:00,INSTITUTION_A,txn_164753,0.099203,licit,False,0.5,CLEAR
51c30a4a05025575,2026-09-14T19:10:14.454250+00:00,INSTITUTION_A,txn_164763,0.092049,licit,False,0.5,CLEAR
075d03aaf7e8c6b8,2026-09-14T19:10:14.454269+00:00,INSTITUTION_A,txn_164765,0.267173,licit,False,0.5,CLEAR
a45c9d32d4255080,2026-09-14T19:10:14.454287+00:00,INSTITUTION_A,txn_164767,0.189411,licit,False,0.5,CLEAR
0b9fec3b8261a601,2026-09-14T19:10:14.454308+00:00,INSTITUTION_A,txn_164773,0.687504,illicit,True,0.5,ALERT_RAISED
136164f8769b5408,2026-09-14T19:10:14.454329+00:00,INSTITUTION_A,txn_164774,0.704245,illicit,True,0.5,ALERT_RAISED
7ad4665bbf9e76d6,2026-09-14T19:10:14.454349+00:00,INSTITUTION_A,txn_164775,0.368706,licit,False,0.5,CLEAR
ed983412fe9ceeeb,2026-09-14T19:10:14.454369+00:00,INSTITUTION_A,txn_164776,0.575845,illicit,True,0.5,ALERT_RAISED
0e7fe10a7c75964d,2026-09-14T19:10:14.454392+00:00,INSTITUTION_A,txn_164778,0.369899,licit,False,0.5,CLEAR
33f651039d0e75ca,2026-09-14T19:10:14.454414+00:00,INSTITUTION_A,txn_164782,0.257866,licit,False,0.5,CLEAR
752a99c3dfbdd70d,2026-09-14T19:10:14.454437+00:00,INSTITUTION_A,txn_164800,0.705452,illicit,True,0.5,ALERT_RAISED
905f2e88d1db28f3,2026-09-14T19:10:14.454456+00:00,INSTITUTION_A,txn_164802,0.004541,licit,False,0.5,CLEAR
8f17179daaab0163,2026-09-14T19:10:14.454475+00:00,INSTITUTION_A,txn_164803,0.001867,licit,False,0.5,CLEAR
a57931e1468f931c,2026-09-14T19:10:14.454493+00:00,INSTITUTION_A,txn_164804,0.00926,licit,False,0.5,CLEAR
6baa99f1c2a0a050,2026-09-14T19:10:14.454510+00:00,INSTITUTION_A,txn_164805,0.308732,licit,False,0.5,CLEAR
d8ffcf2297dffc75,2026-09-14T19:10:14.454528+00:00,INSTITUTION_A,txn_164806,0.228499,licit,False,0.5,CLEAR
73cc79dd129ccd42,2026-09-14T19:10:14.454546+00:00,INSTITUTION_A,txn_164809,0.006991,licit,False,0.5,CLEAR
0eb53f71909c9922,2026-09-14T19:10:14.454568+00:00,INSTITUTION_A,txn_164811,0.002278,licit,False,0.5,CLEAR
a2b75aebecd128cf,2026-09-14T19:10:14.454603+00:00,INSTITUTION_A,txn_164813,0.517218,illicit,True,0.5,ALERT_RAISED
1165ec93c51e5371,2026-09-14T19:10:14.454626+00:00,INSTITUTION_A,txn_164818,0.193076,licit,False,0.5,CLEAR
8cd9e79349a1bb88,2026-09-14T19:10:14.454645+00:00,INSTITUTION_A,txn_164825,0.274398,licit,False,0.5,CLEAR
6cfdc46e3e128b1d,2026-09-14T19:10:14.454662+00:00,INSTITUTION_A,txn_164826,0.250375,licit,False,0.5,CLEAR
24068844417c551d,2026-09-14T19:10:14.454679+00:00,INSTITUTION_A,txn_164830,0.069419,licit,False,0.5,CLEAR
64acb941069bef9f,2026-09-14T19:10:14.454696+00:00,INSTITUTION_A,txn_164831,0.535996,illicit,True,0.5,ALERT_RAISED
e481d1e21b741068,2026-09-14T19:10:14.454714+00:00,INSTITUTION_A,txn_164832,0.530959,illicit,True,0.5,ALERT_RAISED
5ead8c417f461c46,2026-09-14T19:10:14.454731+00:00,INSTITUTION_A,txn_164841,0.232032,licit,False,0.5,CLEAR
5be7b72f3965b455,2026-09-14T19:10:14.454753+00:00,INSTITUTION_A,txn_164842,0.000544,licit,False,0.5,CLEAR
a8cb28e986c3d346,2026-09-14T19:10:14.454771+00:00,INSTITUTION_A,txn_164849,0.11929,licit,False,0.5,CLEAR
a0ec3fd23088dc2b,2026-09-14T19:10:14.454794+00:00,INSTITUTION_A,txn_164850,0.385935,licit,False,0.5,CLEAR
e34af1b8e887c133,2026-09-14T19:10:14.454812+00:00,INSTITUTION_A,txn_164852,0.525164,illicit,True,0.5,ALERT_RAISED
b0a59427c1035e31,2026-09-14T19:10:14.454829+00:00,INSTITUTION_A,txn_164861,1e-06,licit,False,0.5,CLEAR
ed619744cd1ff26a,2026-09-14T19:10:14.454846+00:00,INSTITUTION_A,txn_164868,0.607677,illicit,True,0.5,ALERT_RAISED
64e1cbe8004022dd,2026-09-14T19:10:14.454863+00:00,INSTITUTION_A,txn_164876,1.5e-05,licit,False,0.5,CLEAR
84a407d4745696aa,2026-09-14T19:10:14.454880+00:00,INSTITUTION_A,txn_164877,0.386325,licit,False,0.5,CLEAR
c78461363d3dbeb7,2026-09-14T19:10:14.454898+00:00,INSTITUTION_A,txn_164883,0.11625,licit,False,0.5,CLEAR
5fc0dac650b27ce1,2026-09-14T19:10:14.454916+00:00,INSTITUTION_A,txn_164884,0.059855,licit,False,0.5,CLEAR
6538017be932f4d0,2026-09-14T19:10:14.454933+00:00,INSTITUTION_A,txn_164886,7e-06,licit,False,0.5,CLEAR
5322f6c9ef3f9529,2026-09-14T19:10:14.454963+00:00,INSTITUTION_A,txn_164893,0.099582,licit,False,0.5,CLEAR
91a2628019885210,2026-09-14T19:10:14.454983+00:00,INSTITUTION_A,txn_164894,0.002792,licit,False,0.5,CLEAR
88a9fc1aafae2cc3,2026-09-14T19:10:14.455006+00:00,INSTITUTION_A,txn_164896,0.098741,licit,False,0.5,CLEAR
1875e3e937b1c9af,2026-09-14T19:10:14.455025+00:00,INSTITUTION_A,txn_164897,0.275533,licit,False,0.5,CLEAR
108cabdf42030c1f,2026-09-14T19:10:14.455043+00:00,INSTITUTION_A,txn_164898,0.180161,licit,False,0.5,CLEAR
02a0861d9ab68366,2026-09-14T19:10:14.455061+00:00,INSTITUTION_A,txn_164903,0.002004,licit,False,0.5,CLEAR
2e3a24a4c0b9281c,2026-09-14T19:10:14.455078+00:00,INSTITUTION_A,txn_164904,0.091683,licit,False,0.5,CLEAR
9c2846d648ed6219,2026-09-14T19:10:14.455096+00:00,INSTITUTION_A,txn_164907,0.047485,licit,False,0.5,CLEAR
4ffc3e65c8ce6392,2026-09-14T19:10:14.455113+00:00,INSTITUTION_A,txn_164908,0.049755,licit,False,0.5,CLEAR
b64039fdddbccc9c,2026-09-14T19:10:14.455131+00:00,INSTITUTION_A,txn_164912,0.617996,illicit,True,0.5,ALERT_RAISED
5183ca0f0c18f5ce,2026-09-14T19:10:14.455152+00:00,INSTITUTION_A,txn_164914,0.423104,licit,False,0.5,CLEAR
b524c23fc98a870c,2026-09-14T19:10:14.455170+00:00,INSTITUTION_A,txn_164927,0.617553,illicit,True,0.5,ALERT_RAISED
16daab576601a496,2026-09-14T19:10:14.455187+00:00,INSTITUTION_A,txn_164929,0.146637,licit,False,0.5,CLEAR
3e5d2a167a1b1ad8,2026-09-14T19:10:14.455205+00:00,INSTITUTION_A,txn_164930,0.007152,licit,False,0.5,CLEAR
617f0b9d8e1f4a3d,2026-09-14T19:10:14.455223+00:00,INSTITUTION_A,txn_164942,0.59113,illicit,True,0.5,ALERT_RAISED
1443b0845f499125,2026-09-14T19:10:14.455241+00:00,INSTITUTION_A,txn_164943,0.18152,licit,False,0.5,CLEAR
7bbeec07c1ca4f54,2026-09-14T19:10:14.455263+00:00,INSTITUTION_A,txn_164944,0.185961,licit,False,0.5,CLEAR
e34839da6b69030d,2026-09-14T19:10:14.455281+00:00,INSTITUTION_A,txn_164960,0.236991,licit,False,0.5,CLEAR
77496f190dbfe94b,2026-09-14T19:10:14.455307+00:00,INSTITUTION_A,txn_164977,0.266601,licit,False,0.5,CLEAR
09039e02c1fb6fd2,2026-09-14T19:10:14.455331+00:00,INSTITUTION_A,txn_164980,0.102725,licit,False,0.5,CLEAR
8343cd4df41574f3,2026-09-14T19:10:14.455369+00:00,INSTITUTION_A,txn_164982,0.510685,illicit,True,0.5,ALERT_RAISED
aa93224f63931dad,2026-09-14T19:10:14.455395+00:00,INSTITUTION_A,txn_164984,0.209055,licit,False,0.5,CLEAR
7193e7fb8743eb1e,2026-09-14T19:10:14.455434+00:00,INSTITUTION_A,txn_164993,0.020073,licit,False,0.5,CLEAR
a974275cfb003d89,2026-09-14T19:10:14.455460+00:00,INSTITUTION_A,txn_165000,0.001262,licit,False,0.5,CLEAR
5c543a903cfbf4ce,2026-09-14T19:10:14.455486+00:00,INSTITUTION_A,txn_165001,0.008822,licit,False,0.5,CLEAR
f27370418a8f81a8,2026-09-14T19:10:14.455503+00:00,INSTITUTION_A,txn_165004,0.003538,licit,False,0.5,CLEAR
fa9baa1eb78e7bcd,2026-09-14T19:10:14.455522+00:00,INSTITUTION_A,txn_165005,0.007886,licit,False,0.5,CLEAR
88402b1e83f3a7ac,2026-09-14T19:10:14.455544+00:00,INSTITUTION_A,txn_165012,2e-06,licit,False,0.5,CLEAR
0d3f758bb6dfbdfe,2026-09-14T19:10:14.455562+00:00,INSTITUTION_A,txn_165013,0.046252,licit,False,0.5,CLEAR
dc434f4d85dbb955,2026-09-14T19:10:14.455579+00:00,INSTITUTION_A,txn_165016,0.072247,licit,False,0.5,CLEAR
0472f608da62dc05,2026-09-14T19:10:14.455596+00:00,INSTITUTION_A,txn_165017,0.476894,licit,False,0.5,CLEAR
00e8bee3678870b9,2026-09-14T19:10:14.455614+00:00,INSTITUTION_A,txn_165030,2e-06,licit,False,0.5,CLEAR
e25ccff504e1e6fd,2026-09-14T19:10:14.455632+00:00,INSTITUTION_A,txn_165031,0.322014,licit,False,0.5,CLEAR
2cd791c5614aa71f,2026-09-14T19:10:14.455650+00:00,INSTITUTION_A,txn_165035,0.011726,licit,False,0.5,CLEAR
6c221de56f4f23c5,2026-09-14T19:10:14.455668+00:00,INSTITUTION_A,txn_165043,0.105494,licit,False,0.5,CLEAR
dd2d1f5d7445a838,2026-09-14T19:10:14.455686+00:00,INSTITUTION_A,txn_165047,0.682884,illicit,True,0.5,ALERT_RAISED
873b7ffa2fbe11fe,2026-09-14T19:10:14.455704+00:00,INSTITUTION_A,txn_165051,0.007764,licit,False,0.5,CLEAR
e3fa269fd9941c91,2026-09-14T19:10:14.455721+00:00,INSTITUTION_A,txn_165056,0.028282,licit,False,0.5,CLEAR
8e4ef08c4a2b5814,2026-09-14T19:10:14.455753+00:00,INSTITUTION_A,txn_165057,3.3e-05,licit,False,0.5,CLEAR
bd01917aba8da510,2026-09-14T19:10:14.455770+00:00,INSTITUTION_A,txn_165064,0.360498,licit,False,0.5,CLEAR
50f9be88c06b55c5,2026-09-14T19:10:14.455787+00:00,INSTITUTION_A,txn_165078,0.594821,illicit,True,0.5,ALERT_RAISED
327df7f1b78e35cc,2026-09-14T19:10:14.455803+00:00,INSTITUTION_A,txn_165084,0.052991,licit,False,0.5,CLEAR
2a8667460dc65221,2026-09-14T19:10:14.455827+00:00,INSTITUTION_A,txn_165086,0.187437,licit,False,0.5,CLEAR
19b3cf140bfa510e,2026-09-14T19:10:14.455845+00:00,INSTITUTION_A,txn_165088,0.02871,licit,False,0.5,CLEAR
