txId1,txId2
166499749,166499753
163586169,62181913
163708781,163708780
165850457,165850461
163687281,17158862
163705634,163824318
163707984,163824318
16705333,163824318
131115043,163891970
163700219,163879834
163654639,163654533
163663140,134211942
128622641,73689157
166073406,166073411
163710833,163710829
140339050,163843547
163631020,91665078
163701108,163828447
163656848,163832330
163818425,163818427
163655916,163655914
166067288,163651202
46174058,163832323
166073779,166518551
163586160,164099729
163687248,163687239
168112604,168112608
166071322,166071329
163901635,163901640
165837296,159890798
165857476,163687222
163809278,163809013
26401833,167124770
116901759,163896606
163885250,163885242
154578521,163649805
163882828,163879834
163715559,163715557
163826204,163826185
165849366,165849369
163832302,163832295
168116219,168128618
166519459,166519464
128622661,163841603
166519543,166519548
163660041,163660046
164887249,80352164
163815723,163815718
163891329,163891337
4232201,163670753
165838890,163631029
167194345,163666413
163895010,163895004
165849400,165804294
163846811,163846705
163654814,163654533
165802042,166093871
163889326,163889332
163683437,163683422
40944235,163650155
165851666,163585218
163808146,163808143
164775030,164885660
163599343,17204966
163704791,163708185
163585269,168117086
163707943,163879834
166494896,164729391
163711859,163670754
3222249,163846705
168116219,168116387
165851219,166071298
163737471,163737476
163862173,128828534
165906919,45776222
164929680,168148550
165849935,165849938
136579658,163654646
165840743,13205119
163654535,163654533
163662545,132539360
163655576,163655582
163854450,163854445
163830860,163804155
163585034,163585030
165848884,163823983
163826216,163826396
166501654,80352164
26854161,163677944
163823457,96491400
163656781,163656773
163586078,98992940
6322513,166488962
165892031,166073566
89414169,163585504
168114309,167751587
163813915,163813420
163829697,163828447
163586440,123702356
165315577,165860514
46639218,163705625
163620418,163804154
4232201,163631049
12257608,163802964
97468138,163654640
103913009,163815910
163586417,163586423
168116453,166881718
166499770,166499775
165041882,168218829
166071298,168141712
22381999,18908943
166215938,165040856
163705642,163830621
163656845,103913101
163704788,163704789
168123648,166872250
163654539,163654533
163803008,163802964
163662276,163804154
163815371,166529472
165856391,165856396
38327782,163632487
163707821,163879834
163809534,163809528
163655902,148821651
168219115,163700490
163854378,163852756
144708548,166505861
117848527,163823983
163682688,165888750
163694339,163879834
163721605,163832330
163880779,163824669
163705611,163705606
166846683,168114322
165838602,165838607
166071624,166868749
22381999,163865277
163650587,163650578
166076279,164149211
168149151,168156073
128622661,163867656
163741657,164138775
163692156,163692160
163743352,163900846
163831763,163831761
163692776,163824318
165841380,6720779
163846807,163846705
25855613,163891329
163854971,163584893
164318296,163721262
163612845,163670721
164381748,164412870
167748859,71547938
19464327,163681357
163687973,163687968
163650413,163650415
163654540,163654533
48634174,163867278
166490481,166490486
163731090,163869666
163687248,163832330
163711912,163809695
165869274,168162716
163654346,163654342
144435268,96491400
55945825,168148834
76965280,163651266
163653048,163804077
134282647,163887041
166501659,166501658
26401833,168173722
163867957,163867656
18908943,163908343
163737241,163737459
168139417,168139421
166744127,163676867
166081077,163650592
163651223,163886784
165853136,164122933
165851155,166073554
163673579,163809013
166081953,168218829
163886866,163886862
163691027,166491668
163601735,163670753
166488975,164114535
166071333,166071612
164500154,168153805
163707251,163843547
163621810,163622199
163867966,163867656
163889688,163889693
163586406,163586417
165838019,165867316
164906957,165837290
163685460,163816530
71353038,168156357
163889387,163889485
60730273,163652640
163896042,166521556
163652913,163806006
74110981,164122098
163846927,163908343
163862839,163879267
62706952,163891329
163909233,163909216
163823945,163823940
163803275,163828447
3222249,62447974
163654679,163654533
163652629,163652627
163807960,163807959
163652680,163652677
163743252,163849777
163730475,17158862
168147351,167745413
166509197,163832320
163670719,163670571
73978619,163629829
163691272,163691266
163599349,163670754
69589434,163843547
168148474,167194345
163849752,163849747
163805791,163865419
163703434,166519430
166084016,163692159
163632168,163804219
10273344,34699515
168115599,163651600
165847489,163649679
163654976,163843547
166072716,166072723
163651938,163651941
166508723,163825848
163734022,163734005
163649915,163649829
163628528,163649282
168112612,163687316
163888951,163888956
168146775,168147032
163703448,163828447
90864225,163879834
163868021,133544440
163864640,163687973
165889088,165212084
163670753,19464327
163822784,106665238
163802988,163802964
163654664,163654533
163822985,163822991
163629395,73978619
163804155,148094014
163822036,163822032
165838729,165838733
166069553,123702356
165850453,165850457
71023170,163819796
163734015,163734005
165906967,163670753
136452699,163802964
165745879,166075249
163696161,163887041
8940681,163828447
163654545,163654533
163713646,163828447
163683426,163821009
165837501,165837505
163728100,163824318
163707754,166506026
165837473,165837475
5167400,163865631
79797023,130248559
29060121,163804154
163676351,163676322
166072909,48254863
166082737,166519189
165887934,163670754
163687210,163687229
163704479,163843547
166082541,166103829
163666458,166493578
163867966,163893642
10285053,8843271
19505460,1116757
163901981,163901986
163654969,163810601
163651192,163806317
163713840,7871966
163654672,163654533
163652629,37349738
163883164,163879834
165851165,166071259
163693155,25855613
13770911,166032217
163814867,163815374
163867636,163824114
163824118,163824108
163698781,163832331
166071624,164149211
142611854,163652707
163666433,163666458
163671931,166501849
163895306,163895300
165849656,165849657
163867640,163867633
35072504,163876058
168149743,105416913
163810146,163867656
163664541,163666426
163652629,163809013
77153281,163651947
163864995,163864993
166072704,66070348
165837464,165837487
163691588,163691580
163806278,163869666
3222249,163823983
163909490,163909216
163807974,163865476
168148470,168148474
163818694,163818702
165212086,164096838
163696161,163828447
163687999,163687995
163654683,163654533
163591872,163802964
163882816,163879834
163809279,163809013
163673579,163673320
166495457,166495460
165888492,165903326
163670736,163670571
163900664,163900663
51828013,163849777
163691250,163804154
163650328,163650398
168219105,3327977
9498399,10207696
165907172,164917480
163711162,163832330
163806340,163806344
163709367,163846705
165848933,84271973
44093611,163824318
138291239,163802941
163867636,163867633
163826205,163826216
163896720,163819755
163708439,163708431
163631032,91665078
163670571,163832330
141730430,163867054
163883200,163879834
103404404,163650578
163722296,163832330
166084361,163701821
100252189,163822268
163724848,166526770
163683437,168117772
165848748,166093871
165853601,163653503
56939285,166095160
163700819,163700826
165887900,163670753
163653044,163653040
166073491,166073496
164773533,166133709
80352174,163585377
168146772,168146775
163650320,163650318
163830860,163830857
163707720,35072504
164433982,164775030
163693811,164729391
168113267,163721740
116751164,163879834
163676890,163834045
163631024,91665078
163878889,163876058
163806255,163895482
163596464,163823983
163711925,163832295
80994857,163621140
163661960,163661962
165888456,165212069
163687219,167011178
165902302,163670753
163832301,163832295
163687209,168113260
163823175,163823178
27844437,168132289
163865630,163865628
41299111,163832295
70310199,142317103
163808151,56097013
168135850,163655550
163654810,163654533
163721740,59913398
165851137,168145542
163737483,163737488
163592533,163670754
129029213,163862165
163686859,163686853
163635936,163694471
168139421,58621744
163896041,87945740
23881442,163868378
165849650,165849653
17896500,163823983
163709376,163887041
163656124,51242919
166521553,163896042
168139047,168139081
163649660,163649658
163708862,163867633
166540293,166540296
163714117,163808011
163737561,163737573
163835983,163868412
163823178,163823180
163729812,166526770
27331307,168170958
168104211,166501654
163709376,163824318
163803266,163862197
163687995,163828447
76999860,166072696
163831755,163831752
163650646,165838042
163816185,57813871
163687584,163809013
165850116,21627002
163802981,163802964
163657343,56985599
80352177,163804154
165845229,166509204
163886786,163886780
164118555,80352177
166073513,163692159
29060121,163832313
163655139,163804664
163814921,11162476
168143860,163683428
163846809,163846705
163670750,163710822
163591911,166081723
165857464,164887249
163656817,96491400
163819812,163869666
163654963,163876058
104778054,163690262
40948344,163585337
163687219,163687205
163802951,163802941
163818884,168172759
163809263,163809013
163700490,168219117
63387199,163804154
163651202,168171663
163649314,163804070
166081947,166081953
163878892,163876058
166526431,163808903
163829691,163828447
51467082,163867656
163830659,163886453
163705630,163804154
128622641,168181658
163705409,163708804
163804194,163804154
122905585,163828447
163670742,163670571
163731094,163832331
166072704,167124770
163733372,163733131
72562976,163825855
163691247,163804154
163666105,27210820
163804242,163804154
61456753,163908343
163806255,163806252
76568476,163804113
166080425,163726301
168203738,168203742
141782870,163843547
166494915,166494923
166090346,163835675
104640764,163824318
51762733,163652621
163625308,166104398
163592537,168120320
71537027,163687130
163653803,163832330
164124385,166526110
163656848,163656845
165875286,166093156
163821032,163821035
37018824,163833319
163707731,163828447
163892449,163893326
165913239,163670754
84260633,163586106
163807987,163807985
166073568,163733138
166499767,166499770
163596677,163596671
163656787,78794676
163585669,163694918
120068983,163843547
163883196,163879834
163585648,84260633
163737221,166508281
163584321,163823983
166499753,163807961
163807964,163807962
163804199,163804154
163893320,163893326
27331307,163832330
163802964,163887041
163652652,163832330
163712096,163832331
163833374,163833405
163856331,168124215
163670754,22389187
163593268,163593267
163655902,163655901
165863235,163651262
163862515,163862512
163737476,163737480
166802272,168113267
163883187,163811037
7028169,121010140
163832307,163832295
163591634,166518551
163746606,163816541
165858396,168211997
128622641,26628747
168147749,168147755
163736510,163835407
3222249,163631129
163804195,163804154
163856480,163887041
163737471,164509331
163653044,163675073
7337901,163885226
80352177,163828687
163734013,163806255
168144167,38205777
163664303,163664541
166499135,166499142
163852250,163852015
166496110,166497551
163591877,163591872
165906915,45776222
164771795,166093184
163867960,163867656
163667278,163667307
168116524,80352049
128828534,163879354
163650591,163650578
163710827,1009594
26401833,108331153
163822045,163822047
163654909,163832330
163592176,163879834
163588105,164412870
163816525,163818958
4232201,163930663
163815861,163815859
163687301,163803836
168115309,168115313
166540331,163809520
36709425,163585967
163656782,163656773
163832646,163887041
163866990,163866995
163824970,163909216
163808014,163865055
29060121,163830214
163909492,163909216
166487424,164077595
163715559,163837303
163713823,163828447
163669681,164729391
163687205,166488975
163863506,163865126
165838019,166075249
163700516,163700810
168135951,168136405
163701817,163704797
85779820,41239634
168115291,168115296
165837156,164906982
168139044,168139047
165873526,163670753
163589686,168173598
163676322,166504369
163814692,163814695
166509280,163874276
123032607,163673271
166500061,166500065
168158046,163685461
17287179,72997336
163842733,163867656
163874276,1126385
163704820,163804154
163823030,163865055
163629326,163629331
163734082,163734076
45429928,60583596
166084937,166084945
163592460,163592456
163711925,163894699
163830656,163830653
163654911,163832331
77600010,163824318
163808006,163832295
163687309,164771574
163601730,166090127
166491722,166491719
163652627,163832331
163726483,163832331
163584951,168117086
142865403,166540281
144210103,163809279
163832317,163832295
163888956,163888959
163687210,163687205
163854993,92139900
168156077,163656848
166847701,163823983
163584366,167077935
80352161,163885900
163823940,163886377
168148550,55945825
163653503,163653502
163694328,163843547
163651262,163651223
163708768,163708765
163717069,163869666
53253911,168153454
166080425,163670754
166071259,71286541
165902581,164124385
163736482,163736486
166490474,163808152
18231431,163895460
166491719,163832310
163591644,163876058
168113699,168113708
163656129,163849777
166093156,163670721
61464523,56984588
163653147,163849777
163702754,163703135
10278231,163864628
163721537,163721533
168115366,164320068
165847193,163714122
45429928,6814995
163809520,166540615
163668306,163668300
163729613,166526770
168163428,163830860
163824014,163824011
166526118,164888228
84271973,165848936
163668297,163685458
163585508,163585504
163889485,119568448
163585954,163586160
168110709,168129270
163802997,163802964
163652621,163807090
80352164,163818879
103616056,163901635
163885819,163885825
163592724,163670754
84260632,14833419
163707927,164184320
166507962,129744361
163667091,163667244
163737466,22856624
71523694,163833405
22389187,15862547
6836757,163863506
163653560,163653557
34699515,163813379
74619483,163876058
163693780,163879834
163596685,163596671
163867055,163867058
51242919,163867656
163806306,163865175
77820535,85695503
163587333,163902379
163809084,163809013
164339682,165366666
163653388,163832331
163704565,163802964
163589773,163589686
163611871,163911438
163584893,163584891
168139088,167748861
163587099,163587098
163878900,164729391
163723172,163808990
163824954,163824318
166076279,165621409
159939687,78348608
12387454,163807999
163687685,163862173
163828447,163887041
163823408,96491400
163734018,163734005
164885124,168218244
163653275,163653273
163706450,163832330
163707957,5167400
163706212,164772428
165851697,163650591
163650151,163650323
85425122,163817787
132691563,163879834
163591148,168218829
165847451,166084016
56986273,163657487
163653536,163832330
163811227,163811224
56939285,166507962
163670747,163670571
120492444,163879834
163909485,163909216
163654229,163832330
165849399,165849400
163722284,163722625
124314892,163867597
60573005,163818879
166084937,166086630
163729578,163729573
163654653,163654533
168153418,163657730
163652468,163652465
163649814,23433442
165804294,165849609
163603440,163603438
163672196,163672198
163676867,163743281
56985599,166495493
163585085,168117086
163655916,144708548
163631009,91665078
163704788,163885875
163588110,164412870
163628898,20015488
168139106,168139113
166090326,166090346
165849609,165849617
163724858,163903202
163806782,163871732
163592544,163592539
168148834,122524248
141627204,76999859
163809801,163809798
163720698,163720706
163629848,164775633
163597291,166507352
163706206,163876058
168018171,168218829
165040856,80158731
163653268,163831755
163584948,168117086
163825888,163824318
163832310,163832295
42399890,165848914
166513360,164717566
166078864,166493414
166073965,168134128
166502955,163832330
85695228,163833182
163596071,163596070
163656773,163818879
163588569,166090127
3222249,163692159
163700463,163700473
8843271,163734005
163681643,163832331
163816734,163867656
163589353,163804205
163809515,163809013
165849952,165849955
163712262,163895004
165849672,70310199
165855080,163670754
79578850,168140441
163694918,163886758
165863788,29332666
163822032,163867656
163592460,163879834
163819758,163869666
163656813,163814637
163649284,6236717
163806317,163806313
163804166,163886799
127132461,163659132
163707927,163804154
145395710,163865631
165883883,163654543
163810719,96491400
163653275,163654533
163587099,166082541
80352164,163863506
32409670,163670571
163723112,163828447
163683471,163684540
163631042,91665078
163654684,163654533
163700258,163824318
163704809,163832295
163823459,96491400
163650389,164122932
165851369,166072883
163824669,163824318
163587567,163809958
163652692,163802964
164907940,163686855
10285053,163653554
56939285,168166806
166072478,76999860
163728151,163832331
93338465,163670721
163586167,163586169
128080915,168155381
11942182,165849358
163862239,163878928
163587574,163652680
20786151,168148012
163667081,3751344
55300089,163657206
163687233,163804664
163586458,163828447
131115043,163802964
163825903,163824318
166496136,164288835
163821524,163821527
163835675,56835500
163808003,163865476
165849160,10392895
163655099,108382434
163585212,163879834
168116419,168135850
128930359,163666638
163584913,163886377
29767411,163678499
166080287,168205917
163591934,163828447
163706389,163876058
163653381,163832330
163804242,163683429
163721740,168113324
163584913,164110525
163655582,163655904
163629834,163629848
166503027,163832330
163709050,163887041
168124228,168124359
165902662,163649679
165860514,163670754
168115594,166502192
165872857,163600380
165039955,163652675
163649290,163649284
163714912,163714907
163687228,163687205
43081308,163670753
166540115,164435117
56397284,166072794
163867959,163867656
163651941,77153281
36828290,163672188
29477492,163835983
163852004,163852000
163586432,166071273
163592539,163670750
163657757,166495446
163586066,163586069
163655901,46056975
163688509,163688505
163744113,166526770
165838607,165838720
163593267,163835214
163591925,131115043
167077935,168115366
36760824,163867656
168138721,168138727
163803281,163802964
163584909,166069187
163591907,166077407
163708804,163708828
163695830,163803275
166520331,55722540
163820042,163820048
74128228,74110972
165888463,163655902
4232201,167124770
163887120,163887041
163878888,163876058
163708411,163892593
163667986,163667989
163720718,163720719
46174058,163653381
163709728,163824318
163654687,163654533
163631049,91665078
163654812,163654533
163683428,163683422
168148452,168148455
163808903,163808900
163706446,163843547
163717073,163832330
163654817,163654533
1183087,34678097
163832318,8017983
18896540,163867647
163829161,163828447
168140213,57868244
163649679,163649677
168126059,167748859
85695503,85695144
163629181,163629178
166496099,166496103
163819755,163832295
163653503,165853608
82843249,165849947
163650379,163650377
163683436,163683422
163893106,163893045
163819755,163819520
163735402,163869666
166068445,163650155
10207696,163875651
163654671,163654533
163653539,163832330
163706246,163879834
163700185,163879834
163709296,163824318
163710827,163849777
163654550,163654533
164775046,166105136
163829794,163828447
163683432,164895260
3327977,155767318
165888475,165888485
89336633,163723163
163675092,163675090
163867261,11797016
163586167,164099729
163826182,7871966
163588479,166090127
166493082,163832321
168135843,163649290
165849955,165850116
163820048,163821370
52635,163828447
165888468,165888471
37604172,163889383
163862526,163862524
163591617,163591610
163809271,163809013
163592456,163708768
166104131,163650155
168144163,168144167
163709468,163709462
163825490,163824318
139397810,163657766
163708768,163804154
163808167,163909216
163805787,80352164
163654667,163654533
163721539,163714912
163866811,163866814
163832313,163863506
163830859,163830857
163654915,163654911
165889447,163670753
166080458,168135955
56939285,168174961
163584371,76965280
163668293,166493103
56346905,163723172
163889350,163889356
63471281,163705420
168148121,168148124
163621148,163670721
163909232,163909216
166071304,168140433
163806348,163806515
104045069,163675084
165844269,163721544
49763328,163802964
163721269,163830655
163585499,166508767
56472564,164315794
163592537,163670721
163806299,163806306
163681360,57773227
163691257,163892215
163631023,91665078
166496373,164774193
163694218,163843547
165212067,166495718
163721553,163805242
165888996,165888998
163656783,163656773
116599983,78403720
163714867,163846705
27844437,163668557
3144627,163709365
166066511,168104211
163842011,163842008
168116414,168135843
163708439,163824318
164113692,168123660
120380373,163670571
163654676,163654533
165837509,165145717
163687309,163863506
163883177,163879834
163654208,163832330
163705928,163705924
163654816,163654533
163815368,163815670
163824351,163824318
163590006,163680377
163814928,163814932
40944235,163687227
166066761,163650155
163694346,163879834
163685461,163685458
168203738,168218822
85695144,92139900
163803052,163828447
163661413,163661416
163833140,163867656
163895324,163895320
163711546,163711539
163683433,163661961
163889674,163889676
46810203,164183369
163710829,163832330
166850774,165556848
163694279,163804154
163726429,163903186
163596070,166096274
56475009,10206666
63414409,163879834
163888774,163904166
163803270,168103503
163849777,34702565
163683427,163683422
165893893,166084016
163804166,163887041
163591909,165890772
166082541,165041882
163700473,166515571
163652623,163849777
166495530,163809264
163821076,163821078
71920284,163621148
163846831,163846705
163882836,163879834
163806782,163806556
163708765,163804154
18867538,163843547
168124359,163653398
163654921,163843547
19505460,35419513
164096838,163839851
163584296,166066511
165838308,166082553
165878860,168153418
166471052,163895307
163584338,163805787
21839266,29013655
75528333,165849392
167129271,167129276
163692155,163804154
163657726,163816153
166086630,166086658
119138336,163879834
165847193,166075249
163896719,163896715
163806297,163806292
163816541,163832295
165837460,164122932
163808147,163865490
163708162,163708054
38811224,163832331
163814875,163816525
168138716,168138721
163649916,163653543
74110972,163827525
56939285,168201956
166073771,163654352
163653040,163807960
163588561,163885242
163667268,163667273
163623028,163623055
163687127,163687205
165853613,163670720
56939285,163670754
44138313,168110124
163869970,163869666
163815697,163817590
163683002,163683045
163609032,163746606
166093184,163918770
163886760,163886453
163695103,163843547
163666980,166495457
163631041,91665078
167711130,163809271
166092497,163854929
163746860,163832331
163654347,163654342
163651608,163651605
163662271,163813936
163809957,163809952
163819498,163869666
164315794,125394377
163621153,26119367
168113324,163687232
163818551,163818556
163720688,163720698
168155381,168155386
163600380,163600376
163832330,163832295
165844275,163652365
163837302,163837299
163683432,163683422
168103503,168173101
163701824,163702159
1116757,56346905
163631050,91665078
163909483,163909216
165849645,165849650
163813420,163887041
93603337,163816844
168148842,53253911
163654543,163654533
163824410,163824318
167071589,168124228
168125711,168125714
163668136,95324415
166082730,166635078
163839851,18667875
163846000,163843547
163687232,163687205
168116391,168116419
163686908,163803844
163686858,168110087
165840737,165867321
163654811,163654533
163832318,163832295
167124959,168147042
163598118,164122933
163654680,163654533
18231431,163654225
163809695,163809694
165868266,163719191
166540240,165336901
85779820,163898587
168211997,56472564
163829651,163893031
80352174,17944434
163807989,163807985
70231793,166519193
166540213,164435155
104152021,20808326
84271971,165850453
163814917,163814928
168126045,167749853
164903666,166499053
163886784,163886780
4696909,163653144
163650592,163650578
165851179,166503027
163707834,163804154
168134633,163846813
163687957,64401399
8118124,163865631
128341237,163824318
163667088,163667090
163650589,165838025
163657766,163657763
165889849,163721544
163816844,163816956
163631323,163864628
166508767,17204966
163653144,163653048
163811037,163811034
49500538,163879834
163708888,104777595
163804176,163804154
168115313,165212591
163820081,163867656
166489984,134061233
13588765,163811747
164115974,163670717
163585334,163650155
163822577,163867295
10273387,1183087
163808011,163808008
145395467,163704239
163815360,69530715
163711885,163711882
57868244,163668297
163734020,163734005
163825898,163824318
163722651,163722649
163655547,166526110
163829710,163828447
166540622,138414274
165888998,165889085
163683428,168144163
163694484,163694471
163820063,101010110
141627708,163586432
163708781,163824318
41443531,163879834
163867004,76475709
163734082,168173722
163892367,110785549
165838034,163650646
163708871,163808022
69530715,163821032
163824689,163824318
163653618,166490287
163653542,163653539
104777595,163885250
168147042,138742593
163687957,163670754
168139113,30504216
163694475,163694471
163726699,163726695
30919230,166540115
163596678,163596671
163667244,38803182
168145542,167743519
168147755,53253913
163829972,56472837
163720183,163901553
163696161,163876058
168148527,168148533
163699174,163843547
163656742,166490857
163689937,163886868
15560047,163654545
163631323,64351458
163735891,62492429
163585677,166072886
163700259,163828447
163804664,143028918
163585781,166073438
163708442,163829972
163585337,163721544
30022545,163586078
93183233,163810729
163598108,163688012
163683938,19498457
163704815,163843547
165862943,163591909
163709462,153721293
163652680,163744129
163682688,123508661
163650377,163650382
163849752,56701647
10280742,35419251
11417347,139397810
163734913,163734922
39011680,163802964
163816541,163816533
163663438,163663435
163653035,163849777
163824391,163824318
130004858,163863506
166526119,166526110
163806782,164412870
168148513,168148519
18896540,163654808
163683002,166505817
36587040,163862540
163823983,163823981
163816964,163816966
165851172,163670717
165902966,163804664
163600647,163826643
163846813,163846705
163826604,163826599
163586429,136123519
23125171,163828447
166495718,163822036
166073482,166073487
167743047,62082825
163883197,163879834
163596681,163596671
166802272,166503114
163832304,163832295
163737561,163849777
163649356,163826181
46174058,163735171
17763829,163586393
163846276,163843547
163585334,40948344
163677944,163804154
165837275,165837276
163712238,163712243
163814921,163814917
163682682,163716035
166509615,163852004
20619113,88840028
163654648,163654533
163817888,163896345
163687999,163816823
163631014,91665078
165849938,165849940
163707965,163707957
163711158,144435268
163586443,163879834
163694214,163879834
163692149,163804154
163717300,16705329
168148439,168148446
163709050,163824318
163655150,163805787
22376572,13212310
163649829,163849777
163814311,166540320
163880779,163879834
163622456,163622460
166084885,3144627
168113382,164113701
163654973,163654972
165903308,166075249
163862571,163862565
163670740,163670571
10392895,84260632
163806344,163806348
163586097,168146459
163700473,163700478
19464327,163808903
163691257,163828447
163837303,163837299
163705374,163828447
166519471,166519491
163873927,163889262
163867248,163867252
168141773,127132461
163657730,163657726
167124783,168129806
165906930,166075249
163588106,163588105
163655087,163804664
166526124,166526110
163693724,163843547
163587333,163670754
13770911,166869014
2947415,163811227
166070324,163650155
163687232,168113329
163683433,163683422
20783674,163631025
163655095,163849777
163850281,163908343
163888959,163888966
163663145,163670571
166103096,163653266
120197888,163858834
163653023,163832330
42156855,34707685
163721537,163653145
163854971,163854961
163819140,152112024
163724390,163909482
163819773,163819776
163804428,163804423
163882424,163879834
165838042,164883205
101010110,163820070
163666977,163666980
163737235,163737241
163901640,163901905
163651608,163655918
163661962,166499017
163832321,163832295
166070218,163654663
163804077,163804072
163815885,163816818
163659455,163846705
163621153,167954487
165868266,163654642
168115327,166135473
163697222,163849777
163868032,163868028
163699534,163699539
140078444,163663682
163706417,163876058
26119367,61680761
163652625,163825970
163806787,163902163
95324415,163668284
163742254,163846705
163867964,163909216
53253915,128930365
163736496,163736507
163700265,163700463
45496794,163649357
163817808,163817845
163709296,163802964
10273387,70235152
163681641,163681635
163699515,56394471
163819812,163819803
82883590,165850447
163711882,163711887
38803182,166494915
163832298,163832295
163721544,163721533
163802953,163802941
165041873,168203738
165884180,163823983
163653554,108382431
165573067,166500059
163584363,163902163
163824970,163824318
165849947,165849952
163653521,163832330
163699506,163824318
163902069,163902073
166540249,164433982
163816818,163866492
163899635,20619113
166069092,168117086
165848399,166073568
166090326,163854450
163711546,163649811
163866814,163866842
168141717,168150557
166507039,163832331
164885324,168156333
76475709,141730430
163705420,123851419
163654669,163654533
163852057,163852015
163707980,163804154
163667989,166495212
163629182,163629326
168128618,168128621
165885355,167124770
163592451,163592447
166860053,167485802
163669416,163824318
163824007,46175320
18231431,168172793
80352165,32922975
163655131,152418431
166508290,168126054
163745038,7503312
163807994,163807990
163694312,163876058
163807968,163807966
163709729,163886427
163678953,163678950
21627002,165850173
163631013,91665078
163681357,166500123
18230029,168119646
166499019,166499685
163816730,163816739
163603465,163670753
3222249,168173722
167751587,166846683
128341240,163824318
60573005,163896787
7321787,166519527
29767411,168206934
168136405,166507048
165906915,166094413
1183087,163824318
163720373,163902737
145395466,163824108
163846259,163843547
163737235,163836388
163655085,163655083
53253913,168147763
163584264,163670754
63387233,128341237
128341239,163804154
77023761,163804154
163892698,164772185
168148537,164929680
163875351,163875349
168148012,64804641
166073898,164412870
163809264,166496099
84813906,163721539
163815428,163815413
165837200,165837460
163895460,163895350
166526114,166526110
163693796,163879834
41239634,686329
163687214,163687205
163745038,163832331
163896606,163896345
163860643,163867656
163704789,163704791
166502552,163832330
163672188,163672190
166071311,168182845
163895466,163895350
163585218,163585217
130468861,163843547
168123410,167655354
165848914,165848917
163862165,163865086
163649356,163649352
163655429,163685442
163892576,163892569
163591899,164885124
10000476,163822045
163694303,61497789
168219103,168219105
163653523,163653521
104640764,163654980
123851419,164772194
163625023,163625017
166073776,168129086
166081723,166084937
163654533,163832330
168195224,111236031
163658888,163660881
163631099,164117146
166519193,163826182
163603440,163670753
163654832,163802941
163805794,166529253
163705936,163876058
163885872,163892595
163708782,163823945
163805781,163805783
166495212,166498559
163866206,1009583
165840296,165840723
15004677,163670571
25855613,166518329
164435155,164772434
10206666,17158862
168207443,163649814
163669681,5167400
163720727,163720732
163585030,163708888
163823201,163823205
163909226,163909216
163706425,163804195
163656384,163862197
163721544,164124387
163809528,163865137
163661939,123934633
163824115,163824108
166540661,166540671
163591618,163701821
163901912,163901975
163654806,163654533
165853613,165853618
166069189,168124185
166507042,163832331
163591591,163708442
155767318,168219115
163823435,96491400
163592724,163592545
166507048,163656824
163747828,163832330
163660043,163660041
163631015,91665078
165837178,164883476
163705062,163804154
163655904,163865096
168156322,164885324
163620822,163620819
163873927,16705307
168109739,167058340
166519189,163826182
163727160,166526770
163901905,163901909
163664566,164729391
166802272,164883259
168114343,163650379
163846822,163668306
163711866,163894710
166505866,163810179
163834047,163867656
166072787,166072790
52530044,163621517
163708783,166518551
46174058,2947415
163803062,163909216
164283501,71537027
20299563,163909216
163805787,163805783
89336633,163654217
163902377,163902374
163656150,166490441
165902961,163721539
20780467,163814444
80158731,166471055
163670752,163687248
165844529,166075249
163824337,163824318
163700826,163701142
163597329,163740425
163866842,163866960
165902753,166075249
163810604,96491400
163721569,7871966
163602570,164412870
163711866,163849777
163687228,164283501
141627663,163822573
163663682,91031425
163692163,163692451
62181913,166071648
163656789,163656773
107617367,166519520
165837468,165837473
163603455,165201166
165568526,74126238
163670753,163670571
163683424,163683422
163806553,163806544
166073030,166073035
163592451,163670754
163692155,163692149
163821370,163823201
163832324,163832295
163707645,163879834
134061233,163806330
43856101,163862208
163803836,163803832
168115134,167745972
163663104,163670753
165848894,163815175
163591872,7337901
10273387,97717747
163829999,163828447
10273387,163655099
51828013,40426667
65678355,163596671
163804205,163804154
57813871,48634174
163032,163902163
163654660,163654533
96653587,163876058
168209127,23351249
70496823,166499058
58903303,8017983
166499386,36727322
163821533,163821536
163900843,163900852
163862202,163862197
163726429,166526770
163672471,74128228
163667324,163667623
163708046,163828447
163709296,163803275
163707478,163879834
163716475,163826182
163815638,163816154
163814869,163814867
36760824,62725172
168148462,53253915
168113329,163687228
168145541,163683433
52034554,163839281
104640764,163722284
163719191,163719190
163820070,163820072
163867298,163867302
166522823,17158862
163650411,163650413
165801992,166094108
163829972,163828447
166499142,166499147
2731703,163860640
166100729,164412870
163685462,164118555
118119566,163585943
163654968,163832330
165838720,165838723
166071629,166072474
163670717,163670571
3222249,163670753
163693796,163839275
163824419,163824318
163685495,163849777
163659792,163846705
163735631,38782216
163723114,163723112
163649810,163808006
163802951,163839379
168158015,55300089
163596464,164107413
163816965,163816964
163691247,163886060
163813936,163813933
163811234,163826208
163804215,163889971
163655108,163823992
163818553,163818551
163846218,163843547
163585207,163585196
163584893,163823940
163670743,163670571
163586398,163586406
82299577,163879834
163804160,163804154
163677652,163677648
163653396,163653402
106602401,163903518
163591934,163704823
163815910,163815915
163586423,163586426
163664750,163815371
163649352,163890769
163869669,163869666
78771785,163852756
163918770,163849777
163586480,166526431
168129806,168129811
166489981,166489983
166502604,163832330
84810,163862189
163586393,163586398
163806292,163806299
60573005,163835588
